	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
C03592_5-Methyl-2'-deoxycytidine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.826056919	0.0	4.115836531	0.0	7.2613564739999985	16.69727592	0.0	0.0	0.8050031515	0.0	0.0	0.0	17.35724141	0.0	24.42505511	12.25670425	0.0	0.0	7.88547738	0.0	0.0	0.0	16.309110500000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.40742187	0.0	0.0	0.0	0.0	0.0	41.17125083	0.0	7.459064357000001	0.0	11.96167538	0.0	0.0	9.84131899	23.65720226	13.237087699999998	0.0	0.0	19.97508708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.098569301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.74188674	0.0	0.0	0.0
C03626_ADMA	24.08159176	61.86655069	21.37580202	74.11338177	38.0	11.60790911	75.96917719	81.14419288	8.324057577	0.0	12.41325986	54.97213862	35.71607042	14.40869209	536.0	0.0	15.8880994	0.0	10.69439296	0.0	19.0	24.74329652	15.63945621	0.0	55.0	18.5348544	16.0	16.36392744	57.35722602	19.21389163	40.42411243	16.0	19.98077098	23.44158875	58.0	12.39052203	0.0	0.0	148.49629309999997	0.0	19.43346903	29.02423702	31.0	0.0	0.0	41.0	17.06526819	14.0	17.54589991	50.99717617	32.0	0.0	41.82347205	68.01903792	0.0	18.55968652	0.0	30.460998699999998	51.14805625	18.0	20.88658775	0.0	53.35313295	51.58283883	54.0	17.73810375	33.35190999	0.0	21.0	27.21500481	127.734755	15.0	19.90475098	23.0	14.0	6.42311104	0.0	128.0	39.11478563	17.287627899999997	41.0	72.0	71.42119115	17.98819634	0.0	14.0	21.97407136	33.18601733	0.0	0.0	22.22302457	7.8	5.281802922	0.0	29.79216371	24.90308599
C03678_4-Amino-3-hydroxybutyrate	0.0	0.0	0.0	0.0	0.0	0.0	4.853115292	0.0	0.0	0.0	0.0	0.0	14.03318362	0.0	27.0	0.0	0.0	0.0	0.0	60.32996244	0.0	95.83258748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.09800356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.120732387999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.35274414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.21414839	0.0	0.0	6.151953861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.576841927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C03722_2,3-Pyridinedicarboxylate	0.0	0.0	0.0	0.0	0.0	0.0	49.38473402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	585.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.90678997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.51997574	101.7378947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C03752_Glucosaminate	0.0	17.40076435	0.0	11.3248914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.4589588	47.55530767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.68672731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.66495743	0.0	13.284320600000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.915902739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.16515886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.090959882	0.0	0.0	0.0
C03758_Dopamine	0.0	0.0	0.0	0.0	0.0	0.0	7.374317405	31.57476299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.349473195	0.0	0.0	0.0	0.0	10.00911074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.886639705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C03761_3-Hydroxy-3-methylglutarate	7.604558689	39.20332458	0.0	82.52292066	64.0	38.30194874	60.71089533	0.0	12.41404886	11.58981476	0.0	54.95726779	179.7600186	0.0	681.0	20.84608056	0.0	0.0	0.0	25.54510049	51.0	0.0	0.0	0.0	0.0	0.0	0.0	17.04600934	0.0	0.0	135.33574950000002	0.0	0.0	0.0	163.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.76975559999998	0.0	0.0	38.19704329	0.0	0.0	94.40632828	0.0	0.0	1552.328377	0.0	0.0	0.0	42.0	18.54953837	33.17701482	0.0	53.26526231	0.0	36.54066592	248.0454849	0.0	0.0	14.75108248	128.15050060000002	0.0	64.6014311	0.0	0.0	0.0	0.0	0.0	85.64071809	25.18686303	0.0	0.0	0.0	0.0	0.0	0.0	102.4764748	148.56981159999995	0.0	253.0	0.0	0.0	0.0	17.9272393	107.96502720000001	0.0
C03793_N6,N6,N6-Trimethyllysine	456.89622080000004	355.77864869999996	46.31456296	30.92807548	91.0	29.33570969	74.63414578	65.66865826	8.439684106	6.879998569	17.89739456	1500.745548	190.78922169999998	22.27777296	634.0	8.496029272000001	19.72408982	39.0	152.52635690000002	7.554804862	49.0	286.55068680000005	57.93800237	25.0	99.0	90.98996905	26.0	21.11975621	445.33846739999996	13.23549458	924.709986	5.4	199.34001990000002	39.22059763	414.0	122.0556023	29.0	7.079309822000001	168.3627085	379.0202392	3.528858249	495.2615296	22.0	24.0	48.0	98.0	673.4249705	40.0	12.95195081	552.8574882	55.0	31.0	35.86906787	48.72412347	162.9437269	1151.1230970000001	6.318488297999999	23.07717613	38.8438797	88.0	89.12282389	26.19499334	407.84492830000005	28.16666903	160.0	29.95595979	22.62346648	10.0	24.0	28.46606389	80.00018291	20.0	719.0296422	43.0	18.0	22.53310257	40.0	248.0	531.0486855	0.0	200.0	85.0	89.44260782	12.67002012	35.0	21.0	475.6330595	69.78638570000001	17.0	82.0	47.96876171	37.0	13.05105164	6.619419616	15.95596401	162.6325376
C03795_N6-Methyl-2'-deoxyadenosine	0.0	4.2775086610000015	0.0	14.54357308	0.0	0.0	14.48404492	0.0	7.3129534110000005	0.0	0.0	0.0	337.9560947	14.2591418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.472907357	13.63132794	0.0	0.0	0.0	0.0	4.651665345	7.242197449	0.0	23.46882884	0.0	0.0	10.00943592	0.0	0.0	0.0	0.0	0.0	0.0	16.76938111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.50431014	0.0	0.0	55.80305452	0.0	37.21608682	0.0	0.0	10.9057255	0.0	0.0	0.0	7.947063281	0.0	11.71380666	0.0	52.69972456	0.0	0.0	0.0	6.1137242370000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	559.8248166000002	7.75459198	0.0	0.0	0.0	0.0	0.0	0.0	48.61731226	0.0	0.0	0.0	0.0	0.0	12.21830507	0.0	0.0	0.0
C03958_TRH	0.0	0.0	0.0	0.0	0.0	3.286514017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.176711746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8896841769999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.255280449	0.0	0.0	111.7818675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.94776975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.7410878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.64979422	0.0	0.0	0.0	0.0	0.0	0.0	2.950939632	0.0	0.0
C04037_Galacturonate 1-phosphate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.208202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.41601274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274.6805215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.8501406	0.0	0.0	0.0	24.34128396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C04137_Octopine	94.80127497	6.737039392000001	0.0	0.0	0.0	63.735138600000006	30.42078291	17.12528685	29.40486202	0.0	0.0	530.9268134	23.75202743	0.0	0.0	0.0	216.28083270000002	0.0	0.0	0.0	159.0	0.0	38670.8958	0.0	0.0	24.68459244	0.0	28.04530689	9.760368192	12.551034699999999	46.28922326	0.0	0.0	14.32947089	0.0	0.0	0.0	0.0	0.0	205.8022691	0.0	18.41359065	0.0	0.0	19.0	0.0	0.0	0.0	23.98815044	5.597243797999999	22.0	0.0	14.29800007	28.82430753	0.0	0.0	7.2482532489999985	18.02966325	0.0	81.0	0.0	0.0	78.86446424	22.87413565	0.0	0.0	22.34682314	0.0	0.0	21.38657465	32.11942226	133.0	123.10364550000001	0.0	0.0	0.0	0.0	0.0	155.9035841	22039.83039	170.0	0.0	85.8161928	19.20134255	0.0	0.0	0.0	122.80261409999999	0.0	0.0	0.0	0.0	56.31740919	63.32340599	0.0	0.0
C04259_N-alpha,N-alpha-Dimethylhistidine	6.047326128	8.300797314	0.0	12.26237325	0.0	62.49365968	9.855282947000001	11.409644	0.0	0.0	2.661144511	2.348651083	0.0	0.0	0.0	8.866703672	0.0	0.0	0.0	7.289456417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.844651855	0.0	8.811323973	0.0	0.0	31.34457415	0.0	5.9407060760000014	0.0	47.25787686	7.82767442	0.0	0.0	0.0	0.0	0.0	10.26605708	0.0	0.0	7.8517124260000015	0.0	0.0	12.16290676	0.0	57.91666039999999	8.707891415	0.0	0.0	21.61647735	0.0	23.93493291	0.0	0.0	0.0	0.0	0.0	17.86297362	0.0	0.0	0.0	23.89911660000001	0.0	16.81685592	0.0	0.0	24.06441525	31.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	42.02228789	0.0	0.0	0.0	0.0	0.0	0.0	47.60634835	0.0
C04294_4-Methyl-5-thiazoleethanol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.882695354	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	4.214521761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.185468441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.597387785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.341042663	0.0	2.696147041	6.774384402000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9434133030000003	0.0	0.0	0.0	0.0	0.0	8.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5151185433	0.0	0.0	1.50368379	3.608867754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3291831910000003	0.0	0.0	0.0	0.0	0.0
C04483_DCA	16666.535180000006	2448.4080129999998	4174.092932000001	479.3818903	1217.0	2176.7597260000002	861.2321394999999	1032.83495	2918.578292	600.5229751	2765.682354	444.4588443	1422.2404609999999	27.58304366	0.0	10.29707123	96.80921602	5674.0	1557.337397	981.9546309	4927.0	846.626751	783.8949926	3770.0	10931.0	896.0849575	2793.0	3604.9352659999995	1122.332591	1420.736546	1045.53002	6000.0	886.7689816	17.07179248	638.0	2890.816909	4638.0	5047.807775	2489.081357	4644.493272	2692.951586	682.8826047	2355.0	6775.0	724.0	5857.0	661.9812794	850.0	3565.8070119999998	1267.8101060000001	1292.0	2028.0	2746.143771	4964.5138289999995	4870.696934000001	1064.577835	1022.3144390000001	525.8682444	3065.343206	5271.0	867.4390020999997	3347.498875	6452.371372	795.0270677999997	6827.0	1114.1447759999999	768.3256643999997	6685.0	2652.0	3371.450544	512.8955752	1807.0	1606.314591	12513.0	1344.0	808.0155686	2896.0	23903.0	378.6516407	3719.0077	382.0	2400.0	1818.05549	28.27898488	2784.0	893.0	155.0356054	3197.3944309999997	2554.0	0.0	7.425935989	1707.0	1213.274936	1994.2289920000005	793.7716669	1275.871252
C04501_N-Acetylglucosamine 1-phosphate	79.69400781	63.59610193	69.23915088	0.0	128.0	50.67941992	132.8029827	0.0	32.87050647	114.05314009999998	0.0	48.78846897	35.24782043	56.22383298	0.0	59.6185385	0.0	0.0	0.0	0.0	0.0	42.86796681	22.23224687	48.0	0.0	169.9230517	0.0	37.73676889	71.89274165	65.75337344	119.90900359999999	0.0	46.71896641	58.23702158	0.0	158.8457715	0.0	64.37950388	221.1389577	50.91357851	51.14217674	51.15076533	0.0	0.0	89.0	0.0	0.0	0.0	107.4532213	111.1457716	50.0	0.0	85.26677771	133.46155430000002	40.03731712	0.0	29.48549753	28.06308061	41.33283733	0.0	84.75077771	0.0	147.5806447	57.84156413	206.0	230.75030440000003	116.5991548	0.0	0.0	65.68420768	13.72712475	0.0	78.73177175	0.0	0.0	65.77661617	0.0	0.0	0.0	17.43276181	0.0	0.0	84.30297878	136.5283981	48.0	0.0	65.99182905	75.28565298	0.0	0.0	80.38507345	0.0	42.93029664	62.22331970000001	68.28796918	53.90609671
C04548_Synephrine	0.0	4.882830423	0.0	0.0	0.0	0.0	0.0	5.633769484	0.0	0.0	0.0	0.0	6.5804208289999995	0.0	0.0	4.283595723	0.0	0.0	0.0	4.4104376389999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5164280110000004	0.0	0.0	0.0	9.235582245	0.0	0.0	4.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7305840619999997	0.0	5.244749095	0.0	0.0	0.0	0.0	20.50889016	0.0	4.465655621	0.0	0.0	0.0	0.0	0.0	3.1088949510000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.125350744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.616511342000001	29.51799092	3.7449292030000003
C04677_AICAR	0.0	0.0	0.0	0.0	0.0	0.0	52.98367318	0.0	0.0	0.0	0.0	0.0	0.0	55.21152109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	130.214355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.77403156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.10684884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.55883777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.71830965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.42878259999998	4.850061909	0.0	0.0	87.02018346	0.0	0.0	0.0	91.04083992	0.0	0.0	0.0	129.78876100000002	0.0	0.0	0.0	0.0	0.0
C05122_Taurocholate	3828.8087259999998	2571.703409	44.51431832	379.8371292	0.0	636.4127063	155.99715580000003	0.0	60.28427695	404.77326569999997	0.0	0.0	285.8419694	0.0	0.0	0.0	4643.58379	0.0	0.0	0.0	0.0	11.02825324	346.4075901	0.0	1245.0	0.0	328.0	0.0	105.78500220000001	167.8161334	305.62291319999997	0.0	0.0	76.17690389	145.0	944.3138014	0.0	0.0	6339.670628	9695.268017	293.3211661	583.5702045	0.0	0.0	45.0	0.0	220.0756576	0.0	19.84417557	599.9992612000002	0.0	0.0	160.47200619999995	328.75253419999996	14.20993732	106.36748259999999	15.206841399999998	0.0	116.7885121	0.0	661.9851404	0.0	2696.997274	0.0	0.0	415.5353218	0.0	0.0	0.0	52.19674783	845.8216789999999	0.0	397.5705499	0.0	3400.0	0.0	0.0	475.0	183.306752	3280.343671	0.0	11992.0	0.0	179.9591371	0.0	50.0	1144.091743	0.0	0.0	0.0	28.69676554	0.0	81.26785964	0.0	43.22649406	118.7084993
C05123_Isethionate	70.28543227	0.0	0.0	0.0	0.0	29.94001415	235.04485649999998	604.5964244	0.0	135.342325	0.0	522.7532624	0.0	0.0	2821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.33866630000003	0.0	0.0	0.0	0.0	0.0	60.63267467	0.0	0.0	0.0	0.0	253.03352859999998	0.0	0.0	0.0	0.0	1122.334235	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1251.242993	0.0	0.0	180.6716334	0.0	0.0	0.0	0.0	0.0	0.0	45.40298908	0.0	0.0	0.0	0.0	0.0	0.0	297.5189297	0.0	0.0	0.0	0.0	276.0	105.71540870000001	324.7714163	3142.0	0.0	0.0	373.0450432	0.0	0.0	87.73508693	0.0	0.0	0.0	0.0	0.0	328.2719155	0.0	130.2721591	0.0
C05127_1-Methylhistamine	68.9900459	21.27452392	16.90731024	0.0	24.0	13.47963377	18.3919128	32.27103886	23.85430046	8.932052088999999	130.0911208	14.81622026	6.748581815	127.43161880000001	5.6	1.751378773	0.0	2.6	0.0	1.60557118	19.0	19.70469223	6.248578297000001	2.2	9.9	75.46937661	0.0	0.0	7.693130107000001	0.0	5.022126753	52.0	22.71827336	5.457444906	16.0	13.52407236	0.0	4.7426505489999995	9.494639666	8.962616913	5.878404807000001	2.189544814	0.0	0.0	16.0	5.9	4.682072713999999	0.0	1.9083351780000002	10.15240988	66.0	1.6	95.83724878	0.0	7.3267613670000005	8.366920008	0.0	7.3720507920000005	7.058915271	7.2	7.425807496	36.95301129999999	27.23194029	12.41531217	2.1	0.0	16.44927895	3.5	5.7	13.75496328	77.30426385	9.2	0.0	6.9	0.0	7.873835442000001	46.0	0.0	0.0	9.066399642999999	4.7	0.0	17.53950801	8.67170471	91.0	9.5	54.66176564	8.900835823	20.0	1.9	3.165886214	8.8	0.0	2.036388761	26.06226848	4.511010514
C05135_4-(beta-Acetylaminoethyl)imidazole	970.0831201	66.13937764	24.98185093	14.97300313	163.0	0.0	56.36873667	73.0564942	0.0	64.43040458	309.4460965	47.77751885	0.0	83.57813856	0.0	15.60134781	2.4339555180000003	18.0	12.23638782	86.05392843	144.0	96.23495238	13.48062758	25.0	30.0	113.6138788	0.0	10.07463693	13.298944	77.29299495	26.977333399999996	232.0	53.24043514	33.71238118	59.0	10.80462601	16.0	13.90167833	12.71938925	9.005237313	0.0	6.279670904	21.0	0.0	184.0	40.0	31.569435700000003	50.0	8.78787793	50.58903857	167.0	12.0	323.03929039999997	6.019538569	85.63562949	26.16051038	0.0	21.48950855	36.24885989	43.0	52.71872245	88.73853889	169.0515706	155.836182	0.0	5.989585458	56.70791236	24.0	54.0	23.86650071	249.29459069999996	171.0	6.721872433	177.0	31.0	6.276557404	57.0	0.0	5.461400299	146.9807989	67.0	0.0	77.18862155	116.63484740000001	64.0	92.0	154.34788830000005	70.88194965	184.0	34.0	6.712045822	355.0	20.7983945	0.0	41.65848487	41.29674487
C05145_3-Aminoisobutyrate	76.21575244	56.51415622	78.99744676	131.4266189	55.0	0.0	1065.3516339999999	235.2575235	14.32983563	35.90279925	11.77442073	209.3817042	106.7290375	0.0	0.0	0.0	15.57091786	67.0	198.5977636	413.3108745	55.0	0.0	123.7300231	0.0	111.0	52.78077659	22.0	7.808375719	159.9046399	18.16383499	204.96543290000002	326.0	8.472951878	151.9753446	32.0	17.96551176	848.0	7.889454832	247.63309159999997	24.57702249	4.35574863	10.5564543	91.0	162.0	131.0	78.0	301.4618385	17.0	0.0	99.60994439	24.0	15.0	277.9648935	276.56435510000006	341.8092785	121.09488290000002	0.0	78.50721083	38.254500799999995	75.0	13.10097484	19.01532198	260.0669795	12.98093847	100.0	84.25528372	99.77690181	110.0	59.0	35.13676949	110.3064465	19.0	16.15166562	83.0	21.0	6.637645934	0.0	1487.0	27.72096156	63.02085704	63.0	69.0	65.30803751	18.97860139	0.0	15.0	93.42099329999999	104.3720969	122.0	98.0	47.75016696	11.0	51.71444122	6.124408055	20.07062626	34.81554646
C05198_5'-Deoxyadenosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.809639461	0.0	0.0	5.748433071	0.0	0.0	0.0	5.338987949	0.0	0.0	0.0	0.0	0.0	8.232326386	0.0	0.0	0.0	10.68102996	0.0	0.0	0.0	5.324355937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.656641695	0.0	14.59564252	0.0	0.0	0.0	0.0	0.0	0.0	8.552137417	0.0	0.0	0.0	0.0	0.0	0.0	5.865198587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C05332_Phenethylamine	5.4413358689999995	258.9278566	29.92302016	35.42871029999999	56.0	0.0	13.66624459	30.75191603	0.0	0.0	0.0	32.38070801	30.05306103	0.0	0.0	0.0	6.200990401	0.0	0.0	0.0	0.0	0.0	207.1086033	0.0	0.0	17.69617147	0.0	0.0	57.81933027	0.0	12.30490686	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	31.31871694	0.0	38.16000597	0.0	0.0	0.0	35.0	7.467938452	0.0	0.0	49.64953782	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.57530458	0.0	10.60576493	0.0	0.0	0.0	0.0	0.0	7.680363985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.50537104	46.22336651	0.0	0.0	0.0	0.0	0.0	0.0	36.8004088	74.62093294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C05341_beta-Ala-Lys	97.94544193	37.96999615	78.07791847	0.0	0.0	28.98618312	18.61188382	0.0	29.68446163	10.58252359	0.0	88.77837452	39.92611903	24.54695088	1.4	0.0	0.0	0.0	0.0	37.99596955	0.0	0.0	21.01055702	0.0	0.0	0.0	0.0	14.80839974	32.49982017	28.58771968	0.0	0.0	0.0	23.98522589	0.0	0.0	0.0	19.01551173	45.06574601	242.5044031	25.64398482	0.0	0.0	0.0	0.0	0.0	0.0	2.5	25.79567472	24.95362908	0.0	0.0	0.0	0.0	20.79369865	0.0	0.0	16.36771226	0.0	0.0	40.09560744	30.45165361	0.0	16.20277777	0.0	44.62783856	0.0	0.0	0.0	20.33014777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.04038743	0.0	0.0	167.5209147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.71506244	1.4	42.74611408	29.10912932	0.0	0.0
C05382_S7P	0.0	34.5108574	0.0	0.0	0.0	0.0	66.02530415	0.0	0.0	0.0	0.0	0.0	48.66499102	70.49683591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.50011773	0.0	0.0	0.0	0.0	0.0	0.0	97.07907646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.3853007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.4469101	0.0	0.0	100.47470600000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.07342240000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C05562_4-Hydroxymethylimidazole	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.10444618	0.0	0.0	0.0	19.84458628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.822818896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.985570261	0.0	0.0	0.0	0.0	0.0	0.0	4.580973471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.015174514	0.0
